id,case_number,date,primary_type,description,district,year,latitude,longitude
12548014,JE453668,2021-11-22T15:00:00.000,ASSAULT,SIMPLE,001,2021,41.866810739,-87.625817031
12548129,JE453694,2021-11-22T15:00:00.000,THEFT,OVER $500,022,2021,41.72609223,-87.659145906
12548949,JE454960,2021-11-22T15:00:00.000,THEFT,FROM BUILDING,025,2021,41.909800625,-87.781735963
12548656,JE454513,2021-11-22T14:59:00.000,THEFT,FROM BUILDING,009,2021,41.843026904,-87.643970205
12548016,JE453742,2021-11-22T14:56:00.000,ASSAULT,SIMPLE,017,2021,41.969093024,-87.708497007
12548798,JE454597,2021-11-22T14:53:00.000,BATTERY,SIMPLE,004,2021,41.737094305,-87.572998178
12548294,JE453715,2021-11-22T14:48:00.000,BURGLARY,FORCIBLE ENTRY,019,2021,41.942447217,-87.667097212
12547956,JE453670,2021-11-22T14:45:00.000,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,009,2021,41.837462159,-87.63408518
12547955,JE453665,2021-11-22T14:45:00.000,CRIMINAL DAMAGE,TO PROPERTY,020,2021,41.970958286,-87.684120294
12548290,JE453769,2021-11-22T14:36:00.000,ASSAULT,SIMPLE,019,2021,41.969078902,-87.655696257
12548655,JE454436,2021-11-22T14:35:00.000,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,018,2021,41.901822321,-87.633071176
12549319,JE455171,2021-11-22T14:30:00.000,CRIMINAL DAMAGE,TO VEHICLE,010,2021,41.847867226,-87.696641335
12548274,JE453754,2021-11-22T14:30:00.000,CRIMINAL TRESPASS,TO RESIDENCE,014,2021,41.938288731,-87.712451189
12552640,JE457306,2021-11-22T14:30:00.000,DECEPTIVE PRACTICE,FORGERY,006,2021,,
12549075,JE454068,2021-11-22T14:30:00.000,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,006,2021,41.74899896,-87.605175838
12548091,JE453657,2021-11-22T14:30:00.000,THEFT,RETAIL THEFT,014,2021,41.911187178,-87.677481447
12548152,JE454020,2021-11-22T14:30:00.000,BATTERY,SIMPLE,004,2021,41.737094305,-87.572998178
12548048,JE453718,2021-11-22T14:27:00.000,CRIMINAL DAMAGE,TO PROPERTY,006,2021,41.727096769,-87.603034703
12549635,JE455705,2021-11-22T14:26:00.000,THEFT,$500 AND UNDER,008,2021,41.807910926,-87.720409418
12548938,JE454883,2021-11-22T14:22:00.000,OTHER OFFENSE,TELEPHONE THREAT,012,2021,41.877926025,-87.648633194
12548148,JE453717,2021-11-22T14:17:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,004,2021,41.729299431,-87.563363564
12552034,JE454676,2021-11-22T14:17:00.000,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,004,2021,,
12548214,JE453749,2021-11-22T14:14:00.000,THEFT,RETAIL THEFT,004,2021,41.653018135,-87.547151545
12551970,JE458574,2021-11-22T14:13:00.000,CRIMINAL DAMAGE,TO PROPERTY,019,2021,,
12550412,JE456610,2021-11-22T14:00:00.000,CRIMINAL DAMAGE,TO PROPERTY,004,2021,41.755043089,-87.555931297
12548848,JE454758,2021-11-22T14:00:00.000,THEFT,$500 AND UNDER,006,2021,41.751468669,-87.667107794
12551995,JE458573,2021-11-22T14:00:00.000,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,022,2021,,
12551243,JE453696,2021-11-22T14:00:00.000,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",004,2021,,
12547968,JE453722,2021-11-22T14:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,002,2021,41.836492218,-87.61345428
12548015,JE453649,2021-11-22T14:00:00.000,THEFT,$500 AND UNDER,011,2021,41.871805565,-87.711703461
12547958,JE453690,2021-11-22T13:51:00.000,OTHER OFFENSE,TELEPHONE THREAT,010,2021,41.865333633,-87.733712889
12552721,JE459478,2021-11-22T13:47:00.000,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,024,2021,,
12548029,JE453606,2021-11-22T13:45:00.000,THEFT,RETAIL THEFT,014,2021,41.929743818,-87.684273777
12548504,JE453653,2021-11-22T13:42:00.000,ASSAULT,SIMPLE,009,2021,41.831294558,-87.676169446
12549947,JE456159,2021-11-22T13:41:00.000,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,004,2021,41.651165951,-87.548392529
12547957,JE453575,2021-11-22T13:41:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,005,2021,41.686273867,-87.619015711
12547917,JE453582,2021-11-22T13:40:00.000,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,016,2021,41.953688545,-87.773130101
12548920,JE454885,2021-11-22T13:40:00.000,BATTERY,SIMPLE,017,2021,41.941014259,-87.719180478
12548037,JE453630,2021-11-22T13:36:00.000,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,025,2021,41.924248302,-87.745636923
12548012,JE453620,2021-11-22T13:35:00.000,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,008,2021,41.786079418,-87.683821839
12548025,JE453693,2021-11-22T13:32:00.000,OTHER OFFENSE,HARASSMENT BY TELEPHONE,019,2021,41.964312917,-87.663766131
12549060,JE454871,2021-11-22T13:30:00.000,THEFT,OVER $500,022,2021,41.699752593,-87.633052407
12548032,JE453635,2021-11-22T13:30:00.000,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,014,2021,41.911088511,-87.697012738
12548013,JE453576,2021-11-22T13:30:00.000,THEFT,RETAIL THEFT,017,2021,41.946526695,-87.715470049
12548175,JE454010,2021-11-22T13:30:00.000,THEFT,RETAIL THEFT,018,2021,41.914035604,-87.653868654
12550012,JE455753,2021-11-22T13:30:00.000,CRIMINAL DAMAGE,TO VEHICLE,003,2021,41.774362673,-87.599712565
12548088,JE453946,2021-11-22T13:30:00.000,CRIMINAL DAMAGE,TO PROPERTY,025,2021,41.920863826,-87.7233752
12547992,JE453598,2021-11-22T13:29:00.000,ASSAULT,SIMPLE,016,2021,41.953177006,-87.767307661
12548417,JE453579,2021-11-22T13:20:00.000,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,014,2021,41.916170437,-87.680806979
12547991,JE453550,2021-11-22T13:04:00.000,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,005,2021,41.675450902,-87.637016595
12547950,JE453589,2021-11-22T13:03:00.000,THEFT,RETAIL THEFT,019,2021,41.933796108,-87.644548217
12550405,JE456682,2021-11-22T13:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,003,2021,41.770621253,-87.582573441
12549747,JE455954,2021-11-22T13:00:00.000,THEFT,$500 AND UNDER,025,2021,41.906812044,-87.757126335
12552807,JE459504,2021-11-22T13:00:00.000,BURGLARY,FORCIBLE ENTRY,006,2021,,
12548686,JE454553,2021-11-22T13:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,001,2021,41.863496737,-87.627325695
12548710,JE454519,2021-11-22T13:00:00.000,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,015,2021,41.873959877,-87.753694682
12549386,JE454550,2021-11-22T12:45:00.000,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,022,2021,41.686460463,-87.633734743
12547941,JE453605,2021-11-22T12:37:00.000,THEFT,RETAIL THEFT,001,2021,41.875178061,-87.627619404
12547984,JE453604,2021-11-22T12:35:00.000,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,012,2021,41.856857415,-87.667600874
12547886,JE453522,2021-11-22T12:30:00.000,ROBBERY,AGGRAVATED,025,2021,41.916254828,-87.717962952
12548644,JE454517,2021-11-22T12:30:00.000,THEFT,$500 AND UNDER,024,2021,42.016113932,-87.687517771
12547860,JE453508,2021-11-22T12:30:00.000,ASSAULT,SIMPLE,018,2021,41.910022484,-87.63855839
12547872,JE453518,2021-11-22T12:26:00.000,THEFT,RETAIL THEFT,001,2021,41.867414944,-87.627231186
12547915,JE453511,2021-11-22T12:24:00.000,BATTERY,AGGRAVATED - HANDGUN,010,2021,41.863565708,-87.722657223
12547979,JE453533,2021-11-22T12:20:00.000,THEFT,RETAIL THEFT,012,2021,41.881203182,-87.647342333
12547899,JE453551,2021-11-22T12:15:00.000,CRIMINAL DAMAGE,TO VEHICLE,003,2021,41.774233678,-87.599710369
12547894,JE453566,2021-11-22T12:06:00.000,THEFT,OVER $500,001,2021,41.886467402,-87.632471344
12547993,JE453525,2021-11-22T12:04:00.000,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,003,2021,41.772543553,-87.575248471
12551868,JE458386,2021-11-22T12:00:00.000,ASSAULT,SIMPLE,010,2021,,
12549018,JE455000,2021-11-22T12:00:00.000,THEFT,FROM BUILDING,001,2021,41.87939118,-87.633114168
12547880,JE453492,2021-11-22T12:00:00.000,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,007,2021,41.778491954,-87.666663186
12547836,JE453509,2021-11-22T12:00:00.000,ASSAULT,SIMPLE,002,2021,41.829651528,-87.614451899
12548095,JE453886,2021-11-22T12:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,012,2021,41.894361298,-87.705288587
12547883,JE453507,2021-11-22T11:59:00.000,ROBBERY,AGGRAVATED,025,2021,41.909940034,-87.721499025
12547781,JE453486,2021-11-22T11:58:00.000,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,008,2021,41.80715004,-87.722334995
12548120,JE453678,2021-11-22T11:57:00.000,BATTERY,SIMPLE,008,2021,41.795671974,-87.762600661
12547866,JE453497,2021-11-22T11:56:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,007,2021,41.775213843,-87.672592226
12547877,JE453530,2021-11-22T11:55:00.000,BATTERY,SIMPLE,009,2021,41.852838973,-87.63285327
12547815,JE453476,2021-11-22T11:45:00.000,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,005,2021,41.696190559,-87.626346371
12547819,JE453466,2021-11-22T11:45:00.000,CRIMINAL DAMAGE,TO PROPERTY,006,2021,41.740069496,-87.639404123
12547787,JE453487,2021-11-22T11:45:00.000,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,010,2021,41.856113138,-87.72488284
12551682,JE458206,2021-11-22T11:37:00.000,THEFT,OVER $500,002,2021,,
12547855,JE453461,2021-11-22T11:37:00.000,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,006,2021,41.721689256,-87.626539467
12552548,JE456655,2021-11-22T11:36:00.000,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,004,2021,,
12549472,JE455515,2021-11-22T11:30:00.000,THEFT,OVER $500,022,2021,41.68829222,-87.632594583
12548547,JE454350,2021-11-22T11:30:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,003,2021,41.77939793,-87.614390172
12547823,JE453430,2021-11-22T11:18:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,005,2021,41.655052089,-87.605115249
12548402,JE454217,2021-11-22T11:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,022,2021,41.726757887,-87.657538066
12547827,JE453423,2021-11-22T11:00:00.000,ASSAULT,SIMPLE,005,2021,41.693588725,-87.612179395
12548085,JE453925,2021-11-22T11:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,020,2021,41.982224277,-87.693594288
12549770,JE454608,2021-11-22T11:00:00.000,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,002,2021,41.807252372,-87.591935583
12547858,JE453452,2021-11-22T11:00:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,018,2021,41.912105557,-87.645887319
12547961,JE453425,2021-11-22T11:00:00.000,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",014,2021,41.908560535,-87.677409143
12547785,JE453432,2021-11-22T11:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,005,2021,41.702849166,-87.620710883
12547909,JE453513,2021-11-22T11:00:00.000,THEFT,FROM BUILDING,022,2021,41.685702753,-87.678875923
12547800,JE453411,2021-11-22T10:55:00.000,BATTERY,SIMPLE,020,2021,41.974184283,-87.657756697
12547865,JE453499,2021-11-22T10:50:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,008,2021,41.787847995,-87.716922735
12547881,JE453560,2021-11-22T10:47:00.000,THEFT,RETAIL THEFT,015,2021,41.902010348,-87.774485695
12548235,JE453960,2021-11-22T10:45:00.000,ASSAULT,SIMPLE,012,2021,41.881634492,-87.656206027
12547970,JE453731,2021-11-22T10:44:00.000,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,008,2021,41.743747708,-87.692464035
12547742,JE453391,2021-11-22T10:41:00.000,OTHER OFFENSE,HARASSMENT BY TELEPHONE,020,2021,41.973756491,-87.669569561
12548913,JE454897,2021-11-22T10:40:00.000,CRIMINAL TRESPASS,TO RESIDENCE,011,2021,41.900538145,-87.706715735
12547763,JE453390,2021-11-22T10:30:00.000,THEFT,OVER $500,010,2021,41.851366951,-87.737712004
12547904,JE453456,2021-11-22T10:30:00.000,ASSAULT,SIMPLE,004,2021,41.719797162,-87.562326845
12547732,JE453385,2021-11-22T10:30:00.000,BURGLARY,FORCIBLE ENTRY,015,2021,41.884768163,-87.768297476
12547802,JE453380,2021-11-22T10:30:00.000,CRIMINAL DAMAGE,TO PROPERTY,020,2021,41.980840024,-87.65653885
12548134,JE453963,2021-11-22T10:30:00.000,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,016,2021,41.98655681,-87.778396133
12548043,JE453398,2021-11-22T10:30:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,022,2021,41.702369507,-87.645123119
12548004,JE453689,2021-11-22T10:30:00.000,THEFT,FROM BUILDING,018,2021,41.895812395,-87.619690028
12547777,JE453436,2021-11-22T10:30:00.000,CRIMINAL DAMAGE,TO VEHICLE,005,2021,41.673301669,-87.636948252
12547783,JE453428,2021-11-22T10:25:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,006,2021,41.751928332,-87.644077264
12547756,JE453407,2021-11-22T10:15:00.000,CRIMINAL TRESPASS,TO LAND,008,2021,41.753204151,-87.73040747
12547896,JE453441,2021-11-22T10:11:00.000,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,001,2021,41.87766908,-87.629284766
12547754,JE453372,2021-11-22T10:05:00.000,THEFT,OVER $500,008,2021,41.77587182,-87.728787414
12547841,JE453453,2021-11-22T10:00:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,003,2021,41.768039718,-87.620180492
12548007,JE453811,2021-11-22T10:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,024,2021,41.994608883,-87.699540077
12551629,JE458143,2021-11-22T10:00:00.000,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,010,2021,,
12548820,JE454709,2021-11-22T10:00:00.000,ASSAULT,SIMPLE,019,2021,41.950371024,-87.688953802
12551158,JE457589,2021-11-22T10:00:00.000,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,016,2021,,
12549632,JE455078,2021-11-22T10:00:00.000,BATTERY,SIMPLE,025,2021,41.915294916,-87.730486198
12547976,JE453667,2021-11-22T10:00:00.000,BATTERY,SIMPLE,014,2021,41.915583573,-87.705991744
12552040,JE458086,2021-11-22T10:00:00.000,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,019,2021,,
12547927,JE453329,2021-11-22T09:54:00.000,BATTERY,AGGRAVATED - HANDGUN,007,2021,41.793738701,-87.659049883
12551516,JE457311,2021-11-22T09:50:00.000,OTHER OFFENSE,TELEPHONE THREAT,001,2021,,
12547826,JE453321,2021-11-22T09:40:00.000,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",025,2021,41.909665161,-87.775282275
12547796,JE453347,2021-11-22T09:38:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,011,2021,41.873437732,-87.726458948
12547853,JE453336,2021-11-22T09:37:00.000,CRIMINAL DAMAGE,TO PROPERTY,003,2021,41.776037752,-87.615520212
12547829,JE453450,2021-11-22T09:35:00.000,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,002,2021,41.824933076,-87.623104662
12548915,JE454113,2021-11-22T09:35:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,009,2021,41.80760852,-87.677093812
12547807,JE453424,2021-11-22T09:30:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,003,2021,41.779697806,-87.613195258
12547986,JE453779,2021-11-22T09:30:00.000,OTHER OFFENSE,TELEPHONE THREAT,008,2021,41.783847847,-87.693520504
12547768,JE453326,2021-11-22T09:15:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,018,2021,41.905573245,-87.638419281
12547873,JE453313,2021-11-22T09:07:00.000,ASSAULT,SIMPLE,008,2021,41.794462581,-87.770558224
12547839,JE453293,2021-11-22T09:05:00.000,ASSAULT,SIMPLE,005,2021,41.657676679,-87.605272313
12547945,JE453611,2021-11-22T09:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,017,2021,41.940510231,-87.707658764
12548244,JE453915,2021-11-22T09:00:00.000,CRIMINAL DAMAGE,TO PROPERTY,012,2021,41.882858628,-87.700010381
12547913,JE453561,2021-11-22T09:00:00.000,OTHER OFFENSE,HARASSMENT BY TELEPHONE,018,2021,41.911151209,-87.63598179
12547903,JE453374,2021-11-22T09:00:00.000,ASSAULT,SIMPLE,022,2021,41.685702753,-87.678875923
12547717,JE453363,2021-11-22T09:00:00.000,THEFT,$500 AND UNDER,010,2021,41.852507032,-87.722270575
12547971,JE453727,2021-11-22T09:00:00.000,THEFT,$500 AND UNDER,005,2021,41.692573419,-87.624101268
12549739,JE455860,2021-11-22T09:00:00.000,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,020,2021,41.987819537,-87.655317304
12548005,JE453794,2021-11-22T09:00:00.000,OTHER OFFENSE,TELEPHONE THREAT,022,2021,41.712156523,-87.635690312
12547724,JE453297,2021-11-22T08:45:00.000,BATTERY,SIMPLE,019,2021,41.964312917,-87.663766131
12547798,JE453279,2021-11-22T08:40:00.000,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,011,2021,41.891877604,-87.745698694
12547721,JE453260,2021-11-22T08:31:00.000,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,004,2021,41.738273255,-87.575739592
12547720,JE453271,2021-11-22T08:30:00.000,BATTERY,SIMPLE,002,2021,41.816668117,-87.614846572
12547803,JE453301,2021-11-22T08:30:00.000,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,003,2021,41.764708006,-87.563193271
12547660,JE453253,2021-11-22T08:30:00.000,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,024,2021,42.009575512,-87.672262352
12548595,JE454391,2021-11-22T08:30:00.000,ASSAULT,SIMPLE,012,2021,41.857848742,-87.662994729
12548499,JE453262,2021-11-22T08:25:00.000,CRIMINAL DAMAGE,TO PROPERTY,009,2021,41.826052399,-87.672715493
12547723,JE453247,2021-11-22T08:20:00.000,THEFT,OVER $500,020,2021,41.989766808,-87.660258783
12548232,JE453989,2021-11-22T08:20:00.000,BURGLARY,UNLAWFUL ENTRY,012,2021,41.898539453,-87.67468338
12547775,JE453267,2021-11-22T08:17:00.000,BATTERY,SIMPLE,001,2021,41.867428687,-87.626342565
12548804,JE454595,2021-11-22T08:15:00.000,BATTERY,SIMPLE,002,2021,41.821487009,-87.608288037
12547740,JE453308,2021-11-22T08:15:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,019,2021,41.938430626,-87.637643663
12547833,JE453284,2021-11-22T08:10:00.000,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,025,2021,41.906367424,-87.757115639
12547651,JE453251,2021-11-22T08:06:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,007,2021,41.77178664,-87.628339611
12548212,JE453733,2021-11-22T08:00:00.000,CRIMINAL DAMAGE,TO PROPERTY,008,2021,41.772630807,-87.701752083
12547887,JE453419,2021-11-22T08:00:00.000,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,006,2021,41.738360637,-87.671647425
12547824,JE453338,2021-11-22T08:00:00.000,ASSAULT,SIMPLE,016,2021,41.982270338,-87.806941262
12547712,JE453335,2021-11-22T08:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,006,2021,41.743050207,-87.664930307
12547910,JE453245,2021-11-22T08:00:00.000,CRIMINAL DAMAGE,TO PROPERTY,017,2021,41.969093024,-87.708497007
12548991,JE454828,2021-11-22T08:00:00.000,THEFT,OVER $500,008,2021,41.793646645,-87.789172531
12547671,JE453291,2021-11-22T08:00:00.000,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,016,2021,41.942059641,-87.816667099
12547914,JE453366,2021-11-22T08:00:00.000,CRIMINAL DAMAGE,TO PROPERTY,004,2021,41.654856605,-87.543513843
12551088,JE454141,2021-11-22T08:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,012,2021,,
12551327,JE457842,2021-11-22T07:53:00.000,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,006,2021,,
12547669,JE453241,2021-11-22T07:50:00.000,CRIMINAL TRESPASS,TO LAND,001,2021,41.868541914,-87.639235361
12547636,JE453228,2021-11-22T07:50:00.000,ASSAULT,SIMPLE,022,2021,41.720772668,-87.666487228
12548965,JE454975,2021-11-22T07:45:00.000,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,018,2021,41.912836218,-87.637800431
12547652,JE453243,2021-11-22T07:40:00.000,BATTERY,SIMPLE,001,2021,41.884481993,-87.630010542
12547691,JE453231,2021-11-22T07:37:00.000,ROBBERY,ARMED - OTHER FIREARM,003,2021,41.765755571,-87.576292427
12547689,JE453285,2021-11-22T07:34:00.000,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,005,2021,41.719348073,-87.618949912
12547730,JE453201,2021-11-22T07:28:00.000,CRIMINAL DAMAGE,TO PROPERTY,019,2021,41.965961632,-87.654791654
12547795,JE453209,2021-11-22T07:26:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,017,2021,41.945084102,-87.747033562
12547684,JE453227,2021-11-22T07:15:00.000,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,017,2021,41.992541921,-87.711475408
12547981,JE453585,2021-11-22T07:00:00.000,THEFT,OVER $500,012,2021,41.867802563,-87.670156425
12547840,JE453193,2021-11-22T07:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,025,2021,41.902160665,-87.764301825
12548890,JE454400,2021-11-22T07:00:00.000,THEFT,OVER $500,005,2021,41.697239542,-87.617144105
12547614,JE453229,2021-11-22T07:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,011,2021,41.900017263,-87.726225708
12547687,JE453195,2021-11-22T06:55:00.000,ROBBERY,ATTEMPT AGGRAVATED,017,2021,41.975686228,-87.713860671
12547834,JE453237,2021-11-22T06:46:00.000,BURGLARY,FORCIBLE ENTRY,005,2021,41.683160175,-87.642087985
12547862,JE453194,2021-11-22T06:38:00.000,ASSAULT,SIMPLE,001,2021,41.876644873,-87.624280207
12547741,JE453248,2021-11-22T06:35:00.000,ASSAULT,SIMPLE,012,2021,41.856857415,-87.667600874
12548165,JE453786,2021-11-22T06:30:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,009,2021,41.81076956,-87.631983941
12547688,JE453230,2021-11-22T06:30:00.000,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,018,2021,41.895003278,-87.62152816
12547701,JE453218,2021-11-22T06:29:00.000,OTHER OFFENSE,OTHER VEHICLE OFFENSE,007,2021,41.758331912,-87.653941271
12548459,JE453289,2021-11-22T06:21:00.000,BURGLARY,ATTEMPT FORCIBLE ENTRY,005,2021,41.684943065,-87.652506326
12547588,JE453180,2021-11-22T06:10:00.000,CRIMINAL TRESPASS,TO LAND,018,2021,41.903919035,-87.630396032
12547809,JE453457,2021-11-22T06:00:00.000,BURGLARY,FORCIBLE ENTRY,012,2021,41.85798737,-87.654359502
12548492,JE453258,2021-11-22T06:00:00.000,BURGLARY,ATTEMPT FORCIBLE ENTRY,009,2021,41.849811991,-87.631943014
12548110,JE453840,2021-11-22T06:00:00.000,THEFT,OVER $500,008,2021,41.796511869,-87.740413251
12548076,JE453792,2021-11-22T06:00:00.000,THEFT,$500 AND UNDER,025,2021,41.934922144,-87.805257947
12548429,JE454162,2021-11-22T06:00:00.000,ROBBERY,STRONG ARM - NO WEAPON,018,2021,41.89668614,-87.627412043
12548668,JE453213,2021-11-22T05:45:00.000,ROBBERY,STRONG ARM - NO WEAPON,006,2021,41.754874335,-87.608620441
12547593,JE453175,2021-11-22T05:39:00.000,ROBBERY,ATTEMPT ARMED - KNIFE / CUTTING INSTRUMENT,017,2021,41.968368389,-87.716586485
26458,JE453172,2021-11-22T05:35:00.000,HOMICIDE,FIRST DEGREE MURDER,006,2021,41.744419445,-87.662076236
12547719,JE453399,2021-11-22T05:30:00.000,CRIMINAL DAMAGE,TO VEHICLE,011,2021,41.871132117,-87.738967809
12547557,JE453167,2021-11-22T05:16:00.000,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,002,2021,41.8087017,-87.622821809
12547587,JE453174,2021-11-22T05:00:00.000,BURGLARY,ATTEMPT FORCIBLE ENTRY,019,2021,41.967298964,-87.65355299
12547579,JE453166,2021-11-22T04:55:00.000,BURGLARY,UNLAWFUL ENTRY,019,2021,41.967829588,-87.67971377
12550165,JE453168,2021-11-22T04:50:00.000,THEFT,RETAIL THEFT,009,2021,41.794172544,-87.70357593
12548495,JE453239,2021-11-22T04:45:00.000,BURGLARY,FORCIBLE ENTRY,009,2021,41.84979827,-87.631943164
12548698,JE454439,2021-11-22T04:40:00.000,THEFT,OVER $500,016,2021,41.95226634,-87.788957734
12547610,JE453173,2021-11-22T04:40:00.000,ARSON,BY FIRE,019,2021,41.954862474,-87.669067136
